,First,Last,Nickname,total_fights,full_name_conference,fighters_id
3821,Guilherme,Vasconcelos,Bomba,13,GuilhermeVasconcelosBomba,FIG2508
1365,Bogdan,Grad,The Unleashed,13,BogdanGradThe Unleashed,FIG2507
2310,Gina,Mazany,Danger,13,GinaMazanyDanger,FIG2506
1618,Brady,Huang,The Kung Fu Warrior,13,BradyHuangThe Kung Fu Warrior,FIG2505
2931,Devin,Powell,,13,DevinPowell,FIG2504
134,Juan,Andres Luna,,13,JuanAndres Luna,FIG2503
3298,Jeimeson,Saudino,The Minion,13,JeimesonSaudinoThe Minion,FIG2502
3447,Rana Rudra Pratap,Singh,Ashwathama,13,Rana Rudra PratapSinghAshwathama,FIG2501
2685,Takahiro,Oba,,13,TakahiroOba,FIG2500
3102,Roosevelt,Roberts,The Predator,13,RooseveltRobertsThe Predator,FIG2499
2934,Francisco,Prado,,13,FranciscoPrado,FIG2498
3278,Marilia,Santos,Chocolate,13,MariliaSantosChocolate,FIG2497
2006,Sandra,Lavado,Peruvian Zombie,13,SandraLavadoPeruvian Zombie,FIG2496
2468,Jeff,Molina,El Jefe,13,JeffMolinaEl Jefe,FIG2495
2229,Jon,Manley,,13,JonManley,FIG2494
3967,Mike,Wilkinson,The Warrior,13,MikeWilkinsonThe Warrior,FIG2493
3817,Paige,VanZant,12 Gauge,13,PaigeVanZant12 Gauge,FIG2492
3941,Christian,Wellisch,The Hungarian Nightmare,13,ChristianWellischThe Hungarian Nightmare,FIG2491
1484,Justin,Haskins,,13,JustinHaskins,FIG2490
2466,Suman,Mokhtarian,,13,SumanMokhtarian,FIG2489
3189,Montserrat Conejo,Ruiz,,13,Montserrat ConejoRuiz,FIG2488
1242,Ian,Garry,The Future,13,IanGarryThe Future,FIG2487
1811,Kai,Kamaka,The Fighting Hawaiian,13,KaiKamakaThe Fighting Hawaiian,FIG2486
2796,Jordan,Parsons,Pretty Boy,13,JordanParsonsPretty Boy,FIG2485
250,Nick,Barnes,,13,NickBarnes,FIG2484
658,Heather,Clark,Hurricane,13,HeatherClarkHurricane,FIG2483
2656,Sage,Northcutt,Super,13,SageNorthcuttSuper,FIG2482
1293,Loopy,Godinez,,13,LoopyGodinez,FIG2481
1554,Isaiah,Hill,,13,IsaiahHill,FIG2480
3392,Brandon,Shuey,Big Dawg,13,BrandonShueyBig Dawg,FIG2479
1557,Jamahal,Hill,Sweet Dreams,13,JamahalHillSweet Dreams,FIG2478
3127,Luis,Rodriguez,Lazy Boy,13,LuisRodriguezLazy Boy,FIG2477
2026,Justin,Ledet,El Blanco,13,JustinLedetEl Blanco,FIG2476
184,Cyril,Asker,Silverback,13,CyrilAskerSilverback,FIG2475
2532,James,Mulheron,,13,JamesMulheron,FIG2474
3808,Mike,van Arsdale,,13,Mikevan Arsdale,FIG2473
2853,Philip,Perez,,13,PhilipPerez,FIG2472
418,Bruna,Brasil,,13,BrunaBrasil,FIG2471
2595,Kevin,Natividad,Quicksand,13,KevinNatividadQuicksand,FIG2470
1430,Bassil,Hafez,The Habibi,13,BassilHafezThe Habibi,FIG2469
2134,Nate,Loughran,,13,NateLoughran,FIG2468
1755,Liana,Jojua,She Wolf,13,LianaJojuaShe Wolf,FIG2467
1456,Kay,Hansen,,13,KayHansen,FIG2466
2268,Henry,Martinez,Sicario,13,HenryMartinezSicario,FIG2465
975,Matt,Dwyer,,13,MattDwyer,FIG2464
404,Brian,Bowles,,13,BrianBowles,FIG2463
3208,Yukio,Sakaguchi,,13,YukioSakaguchi,FIG2462
3205,Benoit,Saint Denis,God of War,13,BenoitSaint DenisGod of War,FIG2461
3790,Nick,Urso,,13,NickUrso,FIG2460
2810,Sam,Patterson,,13,SamPatterson,FIG2459
3025,Stephen,Regman,,13,StephenRegman,FIG2458
1917,Charlie,Kohler,,13,CharlieKohler,FIG2457
1445,Kazuhiro,Hamanaka,,13,KazuhiroHamanaka,FIG2456
2357,Kaline,Medeiros,The Dark Angel,13,KalineMedeirosThe Dark Angel,FIG2455
1532,Anthony,Hernandez,Fluffy,13,AnthonyHernandezFluffy,FIG2454
3008,Joe,Ray,,13,JoeRay,FIG2453
1533,Nohelin,Hernandez,Suave,13,NohelinHernandezSuave,FIG2452
1976,Noad,Lahat,Neo,13,NoadLahatNeo,FIG2451
3844,Nikolay,Veretennikov,,13,NikolayVeretennikov,FIG2450
64,Kenneth,Alexander,The Machine,13,KennethAlexanderThe Machine,FIG2449
2384,Pietro,Menga,,13,PietroMenga,FIG2448
2142,Lu,Kai,The Last Gladiator,13,LuKaiThe Last Gladiator,FIG2447
3502,Jin,Soo Son,,13,JinSoo Son,FIG2446
3798,Genaro,Valdez,Rayadito,13,GenaroValdezRayadito,FIG2445
3053,Esteban,Ribovics,El Gringo,13,EstebanRibovicsEl Gringo,FIG2444
1939,Pascal,Krauss,Panzer,13,PascalKraussPanzer,FIG2443
879,Thomas,Diagne,,13,ThomasDiagne,FIG2442
85,Magno,Almeida,,13,MagnoAlmeida,FIG2441
1340,Tim,Gorman,The Psycho,13,TimGormanThe Psycho,FIG2440
2185,Caio,Magalhaes,Hellboy,13,CaioMagalhaesHellboy,FIG2439
1757,Paul,Jones,,13,PaulJones,FIG2438
1302,Sergio,Gomez,,13,SergioGomez,FIG2437
2724,David,Onama,,13,DavidOnama,FIG2436
273,Ryan,Bastianelli,Relentless,13,RyanBastianelliRelentless,FIG2435
188,Ibo,Aslan,The Last Ottoman,13,IboAslanThe Last Ottoman,FIG2434
3746,Damien,Trites,The Omen,13,DamienTritesThe Omen,FIG2433
2701,Masakatsu,Okuda,,13,MasakatsuOkuda,FIG2432
2116,Michael,Lombardo,The Don,13,MichaelLombardoThe Don,FIG2431
2292,Jean,Matsumoto,,13,JeanMatsumoto,FIG2430
3352,Alex,Serdyukov,The Russian Crusher,13,AlexSerdyukovThe Russian Crusher,FIG2429
1032,Josh,Epps,,13,JoshEpps,FIG2428
2335,Ryan,McGillivray,The Kid,13,RyanMcGillivrayThe Kid,FIG2427
2247,Julian,Marquez,The Cuban Missile Crisis,13,JulianMarquezThe Cuban Missile Crisis,FIG2426
3153,Joao,Roque,,13,JoaoRoque,FIG2425
2021,Jordan,Leavitt,The Monkey King,13,JordanLeavittThe Monkey King,FIG2424
3111,Carlos Eduardo,Rocha,Ta Danado,13,Carlos EduardoRochaTa Danado,FIG2423
3809,Matt,Van Buren,Gutter,13,MattVan BurenGutter,FIG2422
2176,Don,Madge,Magic Man,13,DonMadgeMagic Man,FIG2421
271,Stephen,Bass,Bigfish,13,StephenBassBigfish,FIG2420
2558,Azamat,Murzakanov,The Professional,13,AzamatMurzakanovThe Professional,FIG2419
1592,Satoshi,Honma,,13,SatoshiHonma,FIG2418
1256,Derek,Getzel,The Pretzel,13,DerekGetzelThe Pretzel,FIG2417
3430,Jean,Silva,Lord Assassin,13,JeanSilvaLord Assassin,FIG2416
2348,Jason,McLean,,13,JasonMcLean,FIG2415
3510,Greg,Soto,,13,GregSoto,FIG2414
2645,Kyle,Noblitt,,13,KyleNoblitt,FIG2413
2801,Billy,Pasulatan,,13,BillyPasulatan,FIG2412
1047,Juan,Espino,El Guapo,13,JuanEspinoEl Guapo,FIG2411
549,Steve,Cantwell,The Robot,13,SteveCantwellThe Robot,FIG2410
3520,Bruno,Souza,The Tiger,13,BrunoSouzaThe Tiger,FIG2409
735,Rashad,Coulter,Daywalker,13,RashadCoulterDaywalker,FIG2408
181,,Asjabharan,,13,Asjabharan,FIG2407
3887,Chase,Waldon,,13,ChaseWaldon,FIG2406
3220,John,Salgado,Greco,13,JohnSalgadoGreco,FIG2405
240,Junior,Barata,,13,JuniorBarata,FIG2404
468,Lukasz,Brzeski,The Bull,13,LukaszBrzeskiThe Bull,FIG2403
1169,Justin,Frazier,The Grizzly Bear,13,JustinFrazierThe Grizzly Bear,FIG2402
2120,Ange,Loosa,The Last Ninja,13,AngeLoosaThe Last Ninja,FIG2401
4095,Cat,Zingano,Alpha,14,CatZinganoAlpha,FIG2400
2018,Mounir,Lazzez,The Sniper,14,MounirLazzezThe Sniper,FIG2399
3683,Dave,Terrel,The Bionic,14,DaveTerrelThe Bionic,FIG2398
2252,Eliot,Marshall,Fire,14,EliotMarshallFire,FIG2397
21,Mariya,Agapova,Demonslayer,14,MariyaAgapovaDemonslayer,FIG2396
2017,Zviad,Lazishvili,,14,ZviadLazishvili,FIG2395
4064,Rob,Yundt,Monster,14,RobYundtMonster,FIG2394
1306,Ulysses,Gomez,Useless,14,UlyssesGomezUseless,FIG2393
2014,Eric,Lawson,,14,EricLawson,FIG2392
2998,Davi,Ramos,Tasmanian Devil,14,DaviRamosTasmanian Devil,FIG2391
1284,Billy,Giovanella,Wolverine,14,BillyGiovanellaWolverine,FIG2390
554,Dos,Caras Jr.,,14,DosCaras Jr.,FIG2389
3144,Ricardo,Romero,,14,RicardoRomero,FIG2388
723,Miguel,Cosio,,14,MiguelCosio,FIG2387
886,Victor,Dias,Crazy Horse,14,VictorDiasCrazy Horse,FIG2386
860,Roland,Delorme,,14,RolandDelorme,FIG2385
269,Javid,Basharat,The Snow Leopard,14,JavidBasharatThe Snow Leopard,FIG2384
1258,Yanis,Ghemmouri,The Desert Warrior,14,YanisGhemmouriThe Desert Warrior,FIG2383
1952,Rizvan,Kuniev,,14,RizvanKuniev,FIG2382
3081,Mario,Rivera,,14,MarioRivera,FIG2381
1979,Tim,Lajcik,The Bohemian,14,TimLajcikThe Bohemian,FIG2380
866,Nick,Denis,The Ninja of Love,14,NickDenisThe Ninja of Love,FIG2379
1841,Toshiomi,Kazama,,14,ToshiomiKazama,FIG2378
864,Vanessa,Demopoulos,Lil Monster,14,VanessaDemopoulosLil Monster,FIG2377
2272,Mana,Martinez,ManaBoi,14,ManaMartinezManaBoi,FIG2376
3637,Tatsuro,Taira,,14,TatsuroTaira,FIG2375
2748,Alptekin,Ozkilic,The Turkish Delight,14,AlptekinOzkilicThe Turkish Delight,FIG2374
855,Humberto,DeLeon,,14,HumbertoDeLeon,FIG2373
893,Mark,Dickman,Tricky,14,MarkDickmanTricky,FIG2372
3657,Michinori,Tanaka,,14,MichinoriTanaka,FIG2371
1239,Fernie,Garcia,,14,FernieGarcia,FIG2370
4012,Chris,Wright,,14,ChrisWright,FIG2369
3674,J.T,Taylor,The Outlaw,14,J.TTaylorThe Outlaw,FIG2368
847,Germaine,de Randamie,The Iron Lady,14,Germainede RandamieThe Iron Lady,FIG2367
916,Roman,Dolidze,,14,RomanDolidze,FIG2366
2011,Justin,Lawrence,The American Kidd,14,JustinLawrenceThe American Kidd,FIG2365
1320,Lewis,Gonzalez,Lethal,14,LewisGonzalezLethal,FIG2364
1782,Gareth,Joseph,,14,GarethJoseph,FIG2363
2261,Joe,Martin,,14,JoeMartin,FIG2362
3173,Phil,Rowe,The Fresh Prince,14,PhilRoweThe Fresh Prince,FIG2361
3627,Tony,Sylvester,,14,TonySylvester,FIG2360
799,Leonardo,Damiani,Puppy,14,LeonardoDamianiPuppy,FIG2359
2496,Sarah,Moras,Cheesecake,14,SarahMorasCheesecake,FIG2358
1268,Chase,Gibson,El Guero,14,ChaseGibsonEl Guero,FIG2357
2545,Kanako,Murata,,14,KanakoMurata,FIG2356
3170,Ronda,Rousey,Rowdy,14,RondaRouseyRowdy,FIG2355
431,Marcus,Brimage,The Bama Beast,14,MarcusBrimageThe Bama Beast,FIG2354
2478,Steve,Montgomery,The Creepy Weasel,14,SteveMontgomeryThe Creepy Weasel,FIG2353
2479,James,Moontasri,Moon Walker,14,JamesMoontasriMoon Walker,FIG2352
478,Mayra,Bueno Silva,Sheetara,14,MayraBueno SilvaSheetara,FIG2351
1748,Tony,Johnson,,14,TonyJohnson,FIG2350
1890,Dustin,Kimura,The Diamond,14,DustinKimuraThe Diamond,FIG2349
2852,Rolando,Perez,,14,RolandoPerez,FIG2348
3388,Liudvik,Sholinian,Palmeyros,14,LiudvikSholinianPalmeyros,FIG2347
2399,David,Michaud,BullDawg,14,DavidMichaudBullDawg,FIG2346
403,Kyron,Bowen,Bullseye,14,KyronBowenBullseye,FIG2345
1569,Sam,Hoger,The Alaskan Assassin,14,SamHogerThe Alaskan Assassin,FIG2344
2856,Frankie,Perez,,14,FrankiePerez,FIG2343
1867,Aliaskhab,Khizriev,Black Wolf,14,AliaskhabKhizrievBlack Wolf,FIG2342
2130,Matthew,Lopez,,14,MatthewLopez,FIG2341
3375,Antonina,Shevchenko,La Pantera,14,AntoninaShevchenkoLa Pantera,FIG2340
2862,Thiago,Perpetuo,Bodao,14,ThiagoPerpetuoBodao,FIG2339
1588,Barb,Honchak,Little Warrior,14,BarbHonchakLittle Warrior,FIG2338
669,Darryl,Cobb,,14,DarrylCobb,FIG2337
420,Martin,Bravo,El Toro,14,MartinBravoEl Toro,FIG2336
2867,Viktor,Pesta,,14,ViktorPesta,FIG2335
3747,Michael,Trizano,The Lone Wolf,14,MichaelTrizanoThe Lone Wolf,FIG2334
1038,Nick,Ertl,,14,NickErtl,FIG2333
1601,Yuma,Horiuchi,Ichiban,14,YumaHoriuchiIchiban,FIG2332
1034,Tom,Erikson,The Big Cat,14,TomEriksonThe Big Cat,FIG2331
3741,Alexander,Trevino,,14,AlexanderTrevino,FIG2330
299,Marco,Beltran,Psycho,14,MarcoBeltranPsycho,FIG2329
3531,Sam,Spengler,The Ram,14,SamSpenglerThe Ram,FIG2328
1030,Andy,Enz,Tank Mode,14,AndyEnzTank Mode,FIG2327
2797,Preston,Parsons,Pressure,14,PrestonParsonsPressure,FIG2326
2887,Wayne,Phillips,,14,WaynePhillips,FIG2325
2604,Stanislav,Nedkov,Stucky,14,StanislavNedkovStucky,FIG2324
787,Marcos,da Matta,Parrumpinha,14,Marcosda MattaParrumpinha,FIG2323
2851,Luciano,Pereira,El Torito,14,LucianoPereiraEl Torito,FIG2322
756,Ken,Cross,The Boss,14,KenCrossThe Boss,FIG2321
4079,Daniel,Zellhuber,Golden Boy,14,DanielZellhuberGolden Boy,FIG2320
2501,Vinicius,Moreira,Mamute,14,ViniciusMoreiraMamute,FIG2319
174,Antonio,Arroyo,,14,AntonioArroyo,FIG2318
1900,Top Noi,Kiwram,,14,Top NoiKiwram,FIG2317
1132,Rafael,Fiziev,Ataman,14,RafaelFizievAtaman,FIG2316
1114,Edwin,Figueroa,El Feroz,14,EdwinFigueroaEl Feroz,FIG2315
414,Ramiz,Brahimaj,,14,RamizBrahimaj,FIG2314
2823,Carlo,Pedersoli Jr.,Semento,14,CarloPedersoli Jr.Semento,FIG2313
8,Papy,Abedi,Makambo,14,PapyAbediMakambo,FIG2312
1493,Tommy,Hayden,Wild Card,14,TommyHaydenWild Card,FIG2311
3796,Richie,Vaculik,Vas,14,RichieVaculikVas,FIG2310
2825,Tyson,Pedro,,14,TysonPedro,FIG2309
1102,Erisson,Ferreira,Gato,14,ErissonFerreiraGato,FIG2308
2627,Mike,Nickels,,14,MikeNickels,FIG2307
1461,George,Hardwick,King,14,GeorgeHardwickKing,FIG2306
1460,Antoni,Hardonk,,14,AntoniHardonk,FIG2305
752,Alexander,Crispim,,14,AlexanderCrispim,FIG2304
2840,Nick,Penner,The Quiet Assassin,14,NickPennerThe Quiet Assassin,FIG2303
755,Kiefer,Crosbie,BDK,14,KieferCrosbieBDK,FIG2302
831,Martin,Day,The Spartan,14,MartinDayThe Spartan,FIG2301
2647,Jacob,Noe,Psycho,14,JacobNoePsycho,FIG2300
3775,Alberto,Uda,,14,AlbertoUda,FIG2299
1544,Jimy,Hettes,The Kid,14,JimyHettesThe Kid,FIG2298
1545,Conor,Heun,Hurricane,14,ConorHeunHurricane,FIG2297
1546,Marcus,Hicks,The Wrecking Ball,14,MarcusHicksThe Wrecking Ball,FIG2296
